Fecha,Audiencia,Campaña,Ventas,Alcance,Importe gastado (USD),Impresiones,Clics en el enlace,Clics (todos)
12/13/2023,4. All donor lookalikes 10%,Donation TD - Warm This Winter - Nov 23,,13160,73.58,14610,22,480
12/13/2023,2. Web & Meta retargeting,Donation TD - Warm This Winter - Nov 23,,14511,48.76,16251,66,312
12/13/2023,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,1,30270,178.64,34951,48,479
12/13/2023,"4. HI, HE, Middle East",Donation TD - Gaza - Oct 23,4,88226,469.22,107349,160,1694
12/14/2023,1. All donors,Donation TD - Warm This Winter - Nov 23,,642,20.75,1378,2,5
12/14/2023,2. Web & Meta retargeting,Donation TD - Warm This Winter - Nov 23,,7471,23.07,7766,25,176
12/14/2023,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,,7881,61.75,9273,17,218
12/14/2023,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,1,32058,279.04,38455,63,467
12/14/2023,"4. HI, HE, Middle East",Donation TD - Gaza - Oct 23,5,59776,412.67,76428,111,1203
12/15/2023,6. Lapsed donors,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,3728,61.99,7964,8,97
12/15/2023,3. Web & Meta Retargeting,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,8439,62.44,10116,19,317
12/15/2023,4. Monthly donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,9240,61.77,10322,12,161
12/15/2023,"1. HI, HE, Charity",Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,9747,62.07,10891,15,214
12/15/2023,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,3,12979,85.84,15587,24,373
12/15/2023,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,1,16630,133.39,19014,33,159
12/15/2023,5. Donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,16566,123.41,18989,27,279
12/15/2023,"2. HI, HE, Christian",Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,16382,123.38,19375,23,194
12/15/2023,"4. HI, HE, Middle East",Donation TD - Gaza - Oct 23,1,46207,238.75,54008,75,828
12/16/2023,6. Lapsed donors,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,3539,61.09,7471,2,77
12/16/2023,4. Monthly donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,9719,61.23,11330,18,241
12/16/2023,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,,11928,93.94,13414,21,169
12/16/2023,3. Web & Meta Retargeting,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,12183,87.41,15585,26,462
12/16/2023,"1. HI, HE, Charity",Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,13321,61.13,15543,25,309
12/16/2023,"2. HI, HE, Christian",Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,15129,121.72,18091,31,192
12/16/2023,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,2,20868,92.6,23299,40,548
12/16/2023,5. Donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,2,22484,172.65,28302,55,612
12/16/2023,"4. HI, HE, Middle East",Donation TD - Gaza - Oct 23,,25734,122.43,27899,37,396
12/17/2023,6. Lapsed donors,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,3645,52.39,6778,6,56
12/17/2023,"2. HI, HE, Christian",Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,9275,66.54,10816,12,115
12/17/2023,4. Monthly donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,12969,84.94,14947,15,279
12/17/2023,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,,14690,106.74,16770,23,290
12/17/2023,"1. HI, HE, Charity",Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,16438,53.31,18252,23,308
12/17/2023,3. Web & Meta Retargeting,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,17554,107.01,21239,27,570
12/17/2023,"4. HI, HE, Middle East",Donation TD - Gaza - Oct 23,,21290,106.89,23103,29,345
12/17/2023,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,,24768,106.79,27175,44,554
12/17/2023,5. Donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,31311,213.6,38153,50,815
12/18/2023,8. All donors,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,801,27.4,2036,7,34
12/18/2023,6. Lapsed donors,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,2035,23.67,2821,4,24
12/18/2023,7. Leads,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,2434,32.14,3981,6,72
12/18/2023,9. Lead lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,5830,31.85,6056,7,132
12/18/2023,"2. HI, HE, Christian",Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,2,29809,139.39,33491,33,720
12/18/2023,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,,30715,159.31,33359,39,422
12/18/2023,3. Web & Meta Retargeting,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,30849,157.74,34332,45,743
12/18/2023,5. Donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,32755,196.3,37903,55,724
12/18/2023,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,,35115,158.97,38798,44,613
12/18/2023,4. Monthly donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,37465,213.47,41654,54,833
12/18/2023,"4. HI, HE, Middle East",Donation TD - Gaza - Oct 23,1,45035,216.39,49589,62,647
12/18/2023,"1. HI, HE, Charity",Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,54634,190.86,61524,70,1202
12/19/2023,8. All donors,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,1059,82.69,5443,7,48
12/19/2023,7. Leads,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,2531,49.93,5222,9,88
12/19/2023,9. Lead lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,6432,49.67,7160,12,129
12/19/2023,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,,13668,71.09,14636,22,284
12/19/2023,4. Monthly donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,25121,169.89,27598,55,493
12/19/2023,10. Meta donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,28897,154.57,32008,50,720
12/19/2023,5. Donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,29435,199.92,32803,35,556
12/19/2023,"2. HI, HE, Christian",Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,38193,198.11,43257,39,892
12/19/2023,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,4,39315,197.93,44412,60,895
12/19/2023,3. Web & Meta Retargeting,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,38390,278.1,45772,74,801
12/19/2023,"4. HI, HE, Middle East",Donation TD - Gaza - Oct 23,1,43351,236.19,47139,54,575
12/19/2023,9. Meta donor lookalikes 10%,Donation TD - Gaza - Oct 23,,44734,209.57,50322,58,1051
12/19/2023,"1. HI, HE, Charity",Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,56774,221.19,60352,68,1121
12/20/2023,7. Leads,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,2196,37.96,4106,1,35
12/20/2023,8. All donors,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,1071,104.88,5888,8,33
12/20/2023,9. Lead lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,4857,37.24,5418,8,70
12/20/2023,4. Monthly donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,12511,94,13885,26,170
12/20/2023,"1. HI, HE, Charity",Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,13105,68.46,14098,21,156
12/20/2023,9. Meta donor lookalikes 10%,Donation TD - Gaza - Oct 23,,14203,68.31,14905,17,265
12/20/2023,5. Donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,15389,114.15,17302,23,222
12/20/2023,10. Meta donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,17045,107.67,19014,18,182
12/20/2023,"2. HI, HE, Christian",Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,21534,132.45,24912,34,328
12/20/2023,3. Web & Meta Retargeting,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,4,27815,228.82,35868,44,278
12/20/2023,"4. HI, HE, Middle East",Donation TD - Gaza - Oct 23,3,33195,168.07,37006,35,496
12/20/2023,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,4,47869,210.02,54779,71,946
12/21/2023,8. All donors,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,1059,96.77,5885,1,40
12/21/2023,"2. HI, HE, Christian",Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,5766,33.35,6560,7,97
12/21/2023,4. Monthly donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,7861,49.26,9188,13,110
12/21/2023,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,,9740,31.21,10300,18,133
12/21/2023,3. Web & Meta Retargeting,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,2,17283,121.42,22077,27,153
12/21/2023,"4. HI, HE, Middle East",Donation TD - Gaza - Oct 23,,19049,97.28,21656,24,254
12/22/2023,8. All donors,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,2,1080,83.13,5655,7,37
12/22/2023,"4. HI, HE, Middle East",Donation TD - Gaza - Oct 23,1,9926,43.01,10617,17,137
12/22/2023,4. Monthly donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,19098,81.1,22373,28,313
12/22/2023,3. Web & Meta Retargeting,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,25905,140.26,32627,26,216
12/23/2023,8. All donors,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,1087,82.03,5660,6,42
12/23/2023,4. Monthly donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,24451,93.65,28005,39,470
12/23/2023,3. Web & Meta Retargeting,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,3,25156,150.38,32990,34,277
12/24/2023,"1. HI, HE, Charity",Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,0,0,0,,0
12/24/2023,8. All donors,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,1068,84.51,5926,2,31
12/24/2023,3. Web & Meta Retargeting,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,4,30822,159.47,40347,39,318
12/24/2023,4. Monthly donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,2,32999,125.27,38334,52,622
12/25/2023,8. All donors,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,911,36.85,2632,3,15
12/25/2023,4. Monthly donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,22236,78.11,24661,21,403
12/25/2023,3. Web & Meta Retargeting,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,23474,75.34,25175,18,180
12/27/2023,8. All donors,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,1003,41.52,4154,4,23
12/27/2023,4. Monthly donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,3,43789,183.9,53527,87,949
12/27/2023,3. Web & Meta Retargeting,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,44157,182.78,56338,42,400
12/28/2023,8. All donors,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,893,37.98,2716,1,18
12/28/2023,3. Web & Meta Retargeting,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,31443,152.62,39835,34,300
12/28/2023,4. Monthly donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,2,54571,224.61,64742,67,894
12/29/2023,3. Web & Meta Retargeting,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,12840,82.77,16532,12,120
12/29/2023,4. Monthly donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,56913,266.38,70571,79,884
12/30/2023,3. Web & Meta Retargeting,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,7503,47.76,9173,7,57
12/30/2023,4. Monthly donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,5,73023,334.45,89635,102,1242
12/31/2023,3. Web & Meta Retargeting,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,2,8330,53.96,11294,15,117
12/31/2023,4. Monthly donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,3,63746,231.44,73190,80,1266
1/1/2024,3. Web & Meta Retargeting,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,12791,50.85,16946,14,124
1/1/2024,4. Monthly donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,2,66498,134.82,75037,79,993
1/2/2024,3. Web & Meta Retargeting,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,2,12843,49.14,17211,14,146
1/2/2024,4. Monthly donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,49683,98.3,55426,64,762
1/3/2024,3. Web & Meta Retargeting,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,12885,48.85,17142,8,131
1/3/2024,4. Monthly donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,40271,96.86,45827,59,583
1/4/2024,3. Web & Meta Retargeting,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,12017,46.89,16137,12,109
1/4/2024,4. Monthly donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,37215,93.7,43276,39,496
1/5/2024,3. Web & Meta Retargeting,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,10241,48.01,13703,8,99
1/5/2024,4. Monthly donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,30722,95.86,35659,31,384
1/6/2024,3. Web & Meta Retargeting,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,10740,52.3,14071,11,94
1/6/2024,4. Monthly donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,29719,104.59,33969,40,417
1/7/2024,3. Web & Meta Retargeting,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,2,12437,53.44,16444,11,85
1/7/2024,4. Monthly donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,2,32447,107.32,37872,57,485
1/8/2024,3. Web & Meta Retargeting,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,13186,50.67,16040,4,78
1/8/2024,5. Donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,17576,60.55,19962,16,121
1/8/2024,4. Monthly donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,32328,79.33,36123,30,317
1/9/2024,5. Donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,1,12622,58,14742,11,74
1/9/2024,3. Web & Meta Retargeting,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,13825,49.5,16649,11,100
1/9/2024,4. Monthly donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,23026,49.45,25019,16,221
1/10/2024,4. Monthly donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,7510,15.06,7834,8,83
1/10/2024,5. Donor lookalikes 10%,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,8666,41.19,9979,6,57
1/10/2024,3. Web & Meta Retargeting,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,14912,49.05,17586,8,114
1/11/2024,3. Web & Meta Retargeting,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,14310,48.03,17682,12,100
1/12/2024,3. Web & Meta Retargeting,Donation TD - Christmas - Dec 23 & Evergreen - Feb 24,,4199,15.35,4604,2,33
1/12/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,,15624,61.5,20410,30,457
1/13/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,2,18025,61.23,22848,40,485
1/14/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,2,18657,53.78,21919,30,368
1/15/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,1,18763,50.46,21644,21,245
1/16/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,,19767,49.23,22946,17,276
1/17/2024,9. Meta donor lookalikes 10%,Donation TD - Gaza - Oct 23,,8263,29.45,9229,14,195
1/17/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,1,20371,47.89,23412,22,277
1/18/2024,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,2,16479,62.08,19434,88,475
1/18/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,,16228,51.26,19782,46,447
1/18/2024,"4. HI, HE, Middle East",Donation TD - Gaza - Oct 23,3,17589,62.17,22508,83,626
1/18/2024,9. Meta donor lookalikes 10%,Donation TD - Gaza - Oct 23,5,23566,80.08,28859,100,727
1/19/2024,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,3,22187,83.81,27449,116,488
1/19/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,3,27350,47.1,33076,97,535
1/19/2024,"4. HI, HE, Middle East",Donation TD - Gaza - Oct 23,1,26939,81.95,33854,114,681
1/19/2024,9. Meta donor lookalikes 10%,Donation TD - Gaza - Oct 23,3,55675,155.36,71167,225,1376
1/20/2024,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,2,24717,93.97,29845,102,536
1/20/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,,29292,50.28,34129,106,680
1/20/2024,"4. HI, HE, Middle East",Donation TD - Gaza - Oct 23,6,34651,93.43,42792,171,895
1/20/2024,9. Meta donor lookalikes 10%,Donation TD - Gaza - Oct 23,5,74354,186.72,93203,301,1677
1/21/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,2,28627,53.98,36450,90,567
1/21/2024,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,3,30638,107.85,37765,129,554
1/21/2024,"4. HI, HE, Middle East",Donation TD - Gaza - Oct 23,,43259,107.86,52407,184,943
1/21/2024,9. Meta donor lookalikes 10%,Donation TD - Gaza - Oct 23,7,90531,215.29,114684,371,1750
1/22/2024,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,1,29533,99.54,35210,103,402
1/22/2024,"4. HI, HE, Middle East",Donation TD - Gaza - Oct 23,2,53742,99.92,62887,182,847
1/22/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,1,55302,78.5,65116,130,673
1/22/2024,9. Meta donor lookalikes 10%,Donation TD - Gaza - Oct 23,1,72414,199.97,88852,301,1120
1/23/2024,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,3,27258,100.11,32504,75,296
1/23/2024,"4. HI, HE, Middle East",Donation TD - Gaza - Oct 23,2,45211,100.41,52086,163,628
1/23/2024,9. Meta donor lookalikes 10%,Donation TD - Gaza - Oct 23,7,57702,200.13,69670,218,786
1/23/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,,64333,99.9,75937,174,777
1/24/2024,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,1,29312,100.96,33762,106,417
1/24/2024,"4. HI, HE, Middle East",Donation TD - Gaza - Oct 23,2,44234,101.57,49754,163,884
1/24/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,,58010,101.6,67550,169,826
1/24/2024,9. Meta donor lookalikes 10%,Donation TD - Gaza - Oct 23,2,57583,200.46,68789,223,867
1/25/2024,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,1,27177,96.19,33861,111,410
1/25/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,1,38462,48.23,43572,87,354
1/25/2024,"4. HI, HE, Middle East",Donation TD - Gaza - Oct 23,1,47343,95.81,56316,174,768
1/25/2024,9. Meta donor lookalikes 10%,Donation TD - Gaza - Oct 23,3,55878,193.13,67918,224,810
1/26/2024,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,1,23118,97.03,27543,65,249
1/26/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,,36125,50.72,40873,66,343
1/26/2024,"4. HI, HE, Middle East",Donation TD - Gaza - Oct 23,,41270,97.01,46975,125,611
1/26/2024,9. Meta donor lookalikes 10%,Donation TD - Gaza - Oct 23,6,48742,193.81,56892,171,641
1/27/2024,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,6,24654,98.32,28533,89,323
1/27/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,2,34639,50.61,38754,96,432
1/27/2024,"4. HI, HE, Middle East",Donation TD - Gaza - Oct 23,1,43302,97.42,49449,159,725
1/27/2024,9. Meta donor lookalikes 10%,Donation TD - Gaza - Oct 23,,54492,197.21,64042,197,762
1/28/2024,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,1,29767,107,34964,118,379
1/28/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,1,42055,53.51,47164,121,473
1/28/2024,"4. HI, HE, Middle East",Donation TD - Gaza - Oct 23,,51773,107.41,58921,188,888
1/28/2024,9. Meta donor lookalikes 10%,Donation TD - Gaza - Oct 23,3,67522,214.75,79691,238,954
1/29/2024,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,1,19922,70,22127,54,249
1/29/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,1,29387,51.92,33122,85,324
1/29/2024,"4. HI, HE, Middle East",Donation TD - Gaza - Oct 23,1,31036,69.41,34722,100,446
1/29/2024,9. Meta donor lookalikes 10%,Donation TD - Gaza - Oct 23,1,36111,108.83,39907,123,501
1/30/2024,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,,13292,49.7,15139,34,156
1/30/2024,9. Meta donor lookalikes 10%,Donation TD - Gaza - Oct 23,,15026,49.54,16887,51,165
1/30/2024,"4. HI, HE, Middle East",Donation TD - Gaza - Oct 23,1,23672,49.63,26105,80,334
1/30/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,2,28290,49.84,32403,80,343
1/31/2024,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,3,13267,48.63,14252,29,149
1/31/2024,9. Meta donor lookalikes 10%,Donation TD - Gaza - Oct 23,,13983,48.76,16157,47,135
1/31/2024,"4. HI, HE, Middle East",Donation TD - Gaza - Oct 23,,18282,48.73,20849,64,283
1/31/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,1,27463,48.73,31517,66,322
2/1/2024,9. Meta donor lookalikes 10%,Donation TD - Gaza - Oct 23,,5996,17.94,6471,23,77
2/1/2024,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,1,12127,49.1,13803,36,114
2/1/2024,"4. HI, HE, Middle East",Donation TD - Gaza - Oct 23,1,19029,48.46,22114,58,268
2/1/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,1,25627,48.99,29618,73,276
2/2/2024,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,1,11495,48.07,13218,41,135
2/2/2024,"4. HI, HE, Middle East",Donation TD - Gaza - Oct 23,,19573,48.66,22433,43,257
2/2/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,,23442,48.38,27151,71,282
2/3/2024,"4. HI, HE, Middle East",Donation TD - Gaza - Oct 23,,7678,18.74,8324,22,115
2/3/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,1,16018,30.78,18528,44,194
2/3/2024,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,1,17391,65.5,21249,56,163
2/4/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,,17581,27.24,20412,47,188
2/4/2024,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,1,26737,108,32996,70,302
2/5/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,,22265,25.45,24984,45,182
2/5/2024,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,,31779,102.26,38592,94,348
2/6/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,,18864,24.8,21306,45,155
2/6/2024,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,,27862,99.46,33569,79,275
2/7/2024,1. Emergency donors,Donation TD - Gaza - Oct 23,1,240,6.99,656,2,6
2/7/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,,15800,34.39,18078,54,480
2/7/2024,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,,24579,87.06,29235,93,625
2/7/2024,"2. HI, HE",Donation TD - Gaza - Oct 23,5,33278,124.23,40868,130,2586
2/8/2024,1. Emergency donors,Donation TD - Gaza - Oct 23,,359,33.41,2287,4,22
2/8/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,1,15846,47.81,19392,46,694
2/8/2024,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,3,18728,96.18,23123,58,698
2/8/2024,"2. HI, HE",Donation TD - Gaza - Oct 23,3,30423,121.83,39604,105,1848
2/9/2024,1. Emergency donors,Donation TD - Gaza - Oct 23,,367,31.89,2203,1,10
2/9/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,3,16995,47.7,19792,51,770
2/9/2024,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,2,25459,95.72,29890,71,858
2/9/2024,"2. HI, HE",Donation TD - Gaza - Oct 23,1,34579,121.66,41285,119,2001
2/10/2024,1. Emergency donors,Donation TD - Gaza - Oct 23,,364,30.98,2147,3,9
2/10/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,,16035,51.04,19155,51,665
2/10/2024,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,3,24193,101.34,27899,71,803
2/10/2024,"2. HI, HE",Donation TD - Gaza - Oct 23,,39694,122.96,46387,106,1753
2/11/2024,1. Emergency donors,Donation TD - Gaza - Oct 23,1,365,30.43,2264,2,14
2/11/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,,17783,53.35,21563,55,772
2/11/2024,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,,26245,106.92,29983,56,931
2/11/2024,"2. HI, HE",Donation TD - Gaza - Oct 23,2,41818,107.08,47655,103,2067
2/12/2024,1. Emergency donors,Donation TD - Gaza - Oct 23,,256,8.36,615,3,8
2/12/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,,17434,50.19,20274,43,566
2/12/2024,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,1,28611,99.69,31773,61,775
2/12/2024,"2. HI, HE",Donation TD - Gaza - Oct 23,2,35793,99.78,41089,97,1432
2/13/2024,5. Meta and Web Retargeting,Donation TD - Gaza - Oct 23,1,11969,32.32,13569,38,303
2/13/2024,3. Emergency donor lookalikes 10%,Donation TD - Gaza - Oct 23,2,26986,99.35,29938,48,604
2/13/2024,"2. HI, HE",Donation TD - Gaza - Oct 23,4,30375,99.94,35267,74,1183
